Song_title,Word,Count
Change The World,and,1
Change The World,our,1
Change The World,rule,1
Change The World,kingdom,1
Change The World,we,1
Change The World,made,1
Change The World,till,1
Change The World,then,1
Change The World,fool,1
Change The World,wishin,1
Chouchou Musubi (蝶々結び),katappo,3
Chouchou Musubi (蝶々結び),de,8
Chouchou Musubi (蝶々結び),maru,2
Chouchou Musubi (蝶々結び),wo,8
Chouchou Musubi (蝶々結び),tsukutte,1
Chouchou Musubi (蝶々結び),shikkari,1
Chouchou Musubi (蝶々結び),mottete,1
Chouchou Musubi (蝶々結び),mou,1
Chouchou Musubi (蝶々結び),sono,1
Chouchou Musubi (蝶々結び),no,8
Chouchou Musubi (蝶々結び),ushiro,1
Chouchou Musubi (蝶々結び),gurutto,1
Chouchou Musubi (蝶々結び),mawatte,1
Chouchou Musubi (蝶々結び),aida,1
Chouchou Musubi (蝶々結び),ni,17
Chouchou Musubi (蝶々結び),dekita,1
Chouchou Musubi (蝶々結び),pokke,1
Chouchou Musubi (蝶々結び),haitte,1
Chouchou Musubi (蝶々結び),dete,1
Chouchou Musubi (蝶々結び),kuru,1
Chouchou Musubi (蝶々結び),mattete,1
Chouchou Musubi (蝶々結び),detekita,1
Chouchou Musubi (蝶々結び),tokoro,1
Chouchou Musubi (蝶々結び),mukae,1
Chouchou Musubi (蝶々結び),kite,1
Chouchou Musubi (蝶々結び),seno,2
Chouchou Musubi (蝶々結び),hippatte,2
Chouchou Musubi (蝶々結び),hajime,1
Chouchou Musubi (蝶々結び),wa,11
Chouchou Musubi (蝶々結び),nantomo,1
Chouchou Musubi (蝶々結び),nasakenai,1
Chouchou Musubi (蝶々結び),katachi,1
Chouchou Musubi (蝶々結び),da,1
Chouchou Musubi (蝶々結び),toshite,1
Chouchou Musubi (蝶々結び),mo,6
Chouchou Musubi (蝶々結び),onaji,2
Chouchou Musubi (蝶々結び),dake,1
Chouchou Musubi (蝶々結び),chikara,4
Chouchou Musubi (蝶々結び),komete,2
Chouchou Musubi (蝶々結び),hane,3
Chouchou Musubi (蝶々結び),ookiku,4
Chouchou Musubi (蝶々結び),musubime,2
Chouchou Musubi (蝶々結び),kataku,2
Chouchou Musubi (蝶々結び),naru,2
Chouchou Musubi (蝶々結び),youni,6
Chouchou Musubi (蝶々結び),kitsuku,2
Chouchou Musubi (蝶々結び),musundeitehoshii,1
Chouchou Musubi (蝶々結び),ude,1
Chouchou Musubi (蝶々結び),koko,2
Chouchou Musubi (蝶々結び),omoide,2
Chouchou Musubi (蝶々結び),tooku,2
Chouchou Musubi (蝶々結び),oitoitehoshii,1
Chouchou Musubi (蝶々結び),hoshii,2
Chouchou Musubi (蝶々結び),demo,2
Chouchou Musubi (蝶々結び),hippacchaeba,1
Chouchou Musubi (蝶々結び),hodokechau,1
Chouchou Musubi (蝶々結び),kedo,1
Chouchou Musubi (蝶々結び),tsukutta,1
Chouchou Musubi (蝶々結び),mono,1
Chouchou Musubi (蝶々結び),kowasu,1
Chouchou Musubi (蝶々結び),haruka,1
Chouchou Musubi (蝶々結び),kantan,1
Chouchou Musubi (蝶々結び),dakedo,2
Chouchou Musubi (蝶々結び),hodoku,1
Chouchou Musubi (蝶々結び),toki,1
Chouchou Musubi (蝶々結び),sou,1
Chouchou Musubi (蝶々結び),chanto,1
Chouchou Musubi (蝶々結び),ne,2
Chouchou Musubi (蝶々結び),wakatteru,1
Chouchou Musubi (蝶々結び),yo,3
Chouchou Musubi (蝶々結び),dekitara,1
Chouchou Musubi (蝶々結び),hodoke,1
Chouchou Musubi (蝶々結び),ya,1
Chouchou Musubi (蝶々結び),shinai,1
Chouchou Musubi (蝶々結び),to,1
Chouchou Musubi (蝶々結び),negatte,1
Chouchou Musubi (蝶々結び),hiroge,1
Chouchou Musubi (蝶々結び),sugita,1
Chouchou Musubi (蝶々結び),tomadou,1
Chouchou Musubi (蝶々結び),musundeite,1
Chouchou Musubi (蝶々結び),yume,1
Chouchou Musubi (蝶々結び),kizukeba,1
Chouchou Musubi (蝶々結び),soko,1
Chouchou Musubi (蝶々結び),aru,1
Chouchou Musubi (蝶々結び),kurai,1
Chouchou Musubi (蝶々結び),ga,3
Chouchou Musubi (蝶々結び),ii,1
Chouchou Musubi (蝶々結び),damatte,1
Chouchou Musubi (蝶々結び),hippattari,1
Chouchou Musubi (蝶々結び),shinaide,2
Chouchou Musubi (蝶々結び),bukakkou,1
Chouchou Musubi (蝶々結び),na,1
Chouchou Musubi (蝶々結び),chou,1
Chouchou Musubi (蝶々結び),musunda,3
Chouchou Musubi (蝶々結び),tsumori,2
Chouchou Musubi (蝶々結び),hodoiteitari,1
Chouchou Musubi (蝶々結び),yurumeta,1
Chouchou Musubi (蝶々結び),shimeteitari,1
Chouchou Musubi (蝶々結び),kono,2
Chouchou Musubi (蝶々結び),aokute,2
Chouchou Musubi (蝶々結び),hiroi,2
Chouchou Musubi (蝶々結び),sekai,2
Chouchou Musubi (蝶々結び),musuu,2
Chouchou Musubi (蝶々結び),chirabatta,2
Chouchou Musubi (蝶々結び),naka,2
Chouchou Musubi (蝶々結び),kara,2
Chouchou Musubi (蝶々結び),betsubetsu,2
Chouchou Musubi (蝶々結び),futari,4
Chouchou Musubi (蝶々結び),eranda,2
Chouchou Musubi (蝶々結び),ito,2
Chouchou Musubi (蝶々結び),otagai,2
Chouchou Musubi (蝶々結び),taguriyose,2
Chouchou Musubi (蝶々結び),atta,2
Chouchou Musubi (蝶々結び),nda,8
Chouchou Musubi (蝶々結び),musubaretan,2
Chouchou Musubi (蝶々結び),janaku,2
Chouchou Musubi (蝶々結び),se,2
Chouchou Musubi (蝶々結び),hippatta,2
Chouchou Musubi (蝶々結び),chiisaku,2
Chouchou Musubi (蝶々結び),narisugi,2
Chouchou Musubi (蝶々結び),nai,2
Chouchou Musubi (蝶々結び),kometa,2
Cold Sun,kasaneta,3
Cold Sun,kotoba,3
Cold Sun,wa,21
Cold Sun,nani,3
Cold Sun,wo,19
Cold Sun,mamoru,5
Cold Sun,tame,5
Cold Sun,tsuyoku,3
Cold Sun,nareru,3
Cold Sun,dake,13
Cold Sun,de,9
Cold Sun,ii,3
Cold Sun,kotae,3
Cold Sun,mou,6
Cold Sun,iranai,5
Cold Sun,tatoeba,2
Cold Sun,kokoro,4
Cold Sun,kizu,3
Cold Sun,ou,3
Cold Sun,sore,8
Cold Sun,no,7
Cold Sun,mono,5
Cold Sun,da,4
Cold Sun,toshitara,1
Cold Sun,kanashii,2
Cold Sun,ne,2
Cold Sun,demo,5
Cold Sun,sora,4
Cold Sun,miageteru,4
Cold Sun,yukiba,1
Cold Sun,nakushita,1
Cold Sun,tsuki,1
Cold Sun,kage,1
Cold Sun,ikioi,1
Cold Sun,mashita,1
Cold Sun,mukaikaze,1
Cold Sun,shiranai,2
Cold Sun,dokoka,1
Cold Sun,te,1
Cold Sun,ni,6
Cold Sun,shita,1
Cold Sun,nanika,1
Cold Sun,oto,1
Cold Sun,tate,1
Cold Sun,sugu,1
Cold Sun,kieta,2
Cold Sun,sou,2
Cold Sun,sekai,2
Cold Sun,katasumi,1
Cold Sun,inori,1
Cold Sun,toka,1
Cold Sun,chikai,1
Cold Sun,sura,2
Cold Sun,imi,2
Cold Sun,nasanai,2
Cold Sun,ibasho,1
Cold Sun,wasure,1
Cold Sun,arukitsudsuketeku,2
Cold Sun,kazashita,2
Cold Sun,yaiba,2
Cold Sun,dare,2
Cold Sun,toshite,2
Cold Sun,mo,2
Cold Sun,kamawanai,2
Cold Sun,utsumuita,1
Cold Sun,mama,1
Cold Sun,keshiki,1
Cold Sun,made,2
Cold Sun,me,1
Cold Sun,utsuru,1
Cold Sun,itami,1
Cold Sun,dareka,1
Cold Sun,nozonda,1
Cold Sun,subete,2
Cold Sun,ima,2
Cold Sun,kaze,1
Cold Sun,mawaru,1
Cold Sun,nokosareta,1
Cold Sun,kitai,1
Cold Sun,nara,3
Cold Sun,motometa,2
Cold Sun,sute,1
Cold Sun,yowasa,2
Cold Sun,to,3
Cold Sun,mukiau,2
Cold Sun,namida,2
Cold Sun,sayonara,2
Cold Sun,kurikaesu,1
Cold Sun,hibi,1
Cold Sun,shitara,1
Cold Sun,hoshi,1
Cold Sun,sagashiteru,1
Cold Sun,yoake,1
Cold Sun,tabibito,1
Cold Sun,mayonaka,1
Cold Sun,kagayaku,1
Cold Sun,aoi,1
Cold Sun,taiyou,1
Cold Sun,kizutsuita,1
Cold Sun,koto,2
Cold Sun,kizutsuketa,1
Cold Sun,netsu,1
Cold Sun,kaeru,1
Cold Sun,zutto,1
Cold Sun,aruiteku,1
DAWN,hateshinaku,3
DAWN,hirogaru,3
DAWN,kono,4
DAWN,sora,5
DAWN,ni,10
DAWN,kiseki,3
DAWN,nante,4
DAWN,nakute,5
DAWN,mo,11
DAWN,kamawanai,4
DAWN,nagashita,2
DAWN,namida,2
DAWN,nara,4
DAWN,kakusanai,2
DAWN,mou,7
DAWN,nani,4
DAWN,ga,8
DAWN,atte,5
DAWN,tatoeba,1
DAWN,sou,2
DAWN,wo,7
DAWN,yokogiru,1
DAWN,shiroi,2
DAWN,tori,1
DAWN,no,6
DAWN,you,2
DAWN,tsubasa,1
DAWN,jiyuu,1
DAWN,ima,1
DAWN,tobeta,1
DAWN,nigeru,1
DAWN,tada,1
DAWN,samayotte,1
DAWN,ita,1
DAWN,koko,2
DAWN,de,4
DAWN,shika,1
DAWN,mienai,1
DAWN,mono,1
DAWN,futari,1
DAWN,deaeta,1
DAWN,yuku,3
DAWN,ate,1
DAWN,nai,4
DAWN,tabiji,1
DAWN,toshite,1
DAWN,nido,1
DAWN,to,4
DAWN,mayowanai,1
DAWN,negai,1
DAWN,wa,7
DAWN,hitotsu,1
DAWN,da,1
DAWN,chikau,1
DAWN,furikaereba,1
DAWN,yosete,1
DAWN,kaesu,1
DAWN,nami,1
DAWN,hora,1
DAWN,erande,1
DAWN,kita,1
DAWN,ashiato,1
DAWN,dake,1
DAWN,keshite,1
DAWN,kureru,1
DAWN,kara,1
DAWN,tadashisa,1
DAWN,toka,1
DAWN,kotae,1
DAWN,kogidashita,1
DAWN,fune,1
DAWN,ho,1
DAWN,hatte,1
DAWN,kogoeru,1
DAWN,kaze,1
DAWN,fukareta,1
DAWN,toozakatteku,1
DAWN,nagisa,1
DAWN,sumi,1
DAWN,omoide,1
DAWN,kanashimi,1
DAWN,te,3
DAWN,furi,1
DAWN,sayonara,1
DAWN,utau,1
DAWN,umi,1
DAWN,ikiba,1
DAWN,arashi,1
DAWN,yoru,3
DAWN,sura,1
DAWN,kowakunai,1
DAWN,nanimo,2
DAWN,obieru,2
DAWN,koto,2
DAWN,yuukan,1
DAWN,na,2
DAWN,omoi,2
DAWN,tsumazuita,1
DAWN,soba,2
DAWN,iru,2
DAWN,yo,4
DAWN,kiete,1
DAWN,tsuki,1
DAWN,hoshi,1
DAWN,yozora,1
DAWN,yori,1
DAWN,kurai,1
DAWN,yoake,1
DAWN,mae,1
DAWN,asahi,1
DAWN,made,1
DAWN,sukoshi,1
DAWN,akete,1
DAWN,shizuka,1
DAWN,ano,1
DAWN,tsunaida,1
DAWN,hanasanai,1
DAWN,nemurenai,1
DAWN,dakishimeta,1
DAWN,asa,2
DAWN,kuru,2
DAWN,nobaseba,1
Destiny,have,1
Destiny,a,6
Destiny,good,1
Destiny,sleep,1
Destiny,for,8
Destiny,mom,1
Destiny,and,3
Destiny,dad,1
Destiny,what,2
Destiny,can,12
Destiny,i,6
Destiny,do,2
Destiny,feeling,4
Destiny,sad,1
Destiny,all,2
Destiny,of,4
Destiny,my,13
Destiny,fear,2
Destiny,is,8
Destiny,getting,2
Destiny,harder,1
Destiny,losing,4
Destiny,motion,1
Destiny,cant,2
Destiny,hide,1
Destiny,going,2
Destiny,way,2
Destiny,want,4
Destiny,to,8
Destiny,hurry,1
Destiny,moving,2
Destiny,feet,2
Destiny,sneaking,1
Destiny,out,1
Destiny,mind,1
Destiny,im,3
Destiny,down,3
Destiny,looking,1
Destiny,the,16
Destiny,truth,1
Destiny,in,12
Destiny,this,4
Destiny,life,1
Destiny,you,10
Destiny,run,5
Destiny,nothings,2
Destiny,gonna,2
Destiny,change,2
Destiny,world,5
Destiny,if,2
Destiny,we,6
Destiny,dont,2
Destiny,try,2
Destiny,so,5
Destiny,hard,2
Destiny,ride,4
Destiny,its,4
Destiny,miracle,2
Destiny,waiting,2
Destiny,now,3
Destiny,dark,2
Destiny,were,2
Destiny,born,2
Destiny,different,2
Destiny,place,2
Destiny,they,2
Destiny,just,2
Destiny,know,2
Destiny,where,2
Destiny,box,2
Destiny,everything,2
Destiny,tapestry,2
Destiny,meet,2
Destiny,when,2
Destiny,fight,2
Destiny,done,2
Destiny,there,3
Destiny,are,3
Destiny,many,3
Destiny,problems,2
Destiny,today,2
Destiny,not,2
Destiny,always,2
Destiny,on,3
Destiny,your,2
Destiny,side,2
Destiny,death,2
Destiny,scared,2
Destiny,war,2
Destiny,sky,2
Destiny,blue,2
Destiny,sight,2
Destiny,street,1
Destiny,east,1
Destiny,seven,1
Destiny,bad,1
Destiny,louder,1
Destiny,notion,1
Destiny,find,1
Destiny,breaking,1
Destiny,beat,1
Destiny,proud,1
Destiny,die,1
Destiny,our,1
Destiny,destiny,1
Destiny,conflicts,1
Destiny,unclear,1
Destiny,path,1
Destiny,around,1
Destiny,fallen,1
Destiny,ones,1
Destiny,into,1
Destiny,space,1
Destiny,back,1
Destiny,again,1
Destiny,evermore,1
Destiny,peace,1
Destiny,reigns,1
Egao (笑顔),kinou,1
Egao (笑顔),kara,2
Egao (笑顔),tsudzuiteiru,1
Egao (笑顔),fuan,2
Egao (笑顔),no,9
Egao (笑顔),tane,1
Egao (笑顔),wa,3
Egao (笑顔),mayonaka,1
Egao (笑顔),tobitatsu,1
Egao (笑顔),yowai,1
Egao (笑顔),jibun,2
Egao (笑顔),de,10
Egao (笑顔),obieteru,1
Egao (笑顔),mado,1
Egao (笑顔),sashikomu,1
Egao (笑顔),yasashii,2
Egao (笑顔),hikari,1
Egao (笑顔),mada,1
Egao (笑顔),mita,1
Egao (笑顔),koto,1
Egao (笑顔),nai,1
Egao (笑顔),asu,4
Egao (笑顔),o,3
Egao (笑顔),terashiteru,1
Egao (笑顔),doushite,2
Egao (笑顔),itoshii,1
Egao (笑顔),sayonara,1
Egao (笑顔),kimeta,1
Egao (笑顔),hazu,1
Egao (笑顔),yo,1
Egao (笑顔),mou,1
Egao (笑顔),nidoto,1
Egao (笑顔),aenakunaru,1
Egao (笑顔),wake,1
Egao (笑顔),janai,1
Egao (笑顔),egao,7
Egao (笑顔),ite,7
Egao (笑顔),kyou,3
Egao (笑顔),mo,7
Egao (笑顔),itsudemo,2
Egao (笑顔),waratte,3
Egao (笑顔),kioku,1
Egao (笑顔),dake,1
Egao (笑顔),tsumuideru,1
Egao (笑顔),na,2
Egao (笑顔),ito,1
Egao (笑顔),tsumetai,1
Egao (笑顔),machi,1
Egao (笑顔),sumikko,1
Egao (笑顔),hitori,1
Egao (笑顔),tadotteru,1
Egao (笑顔),anata,1
Egao (笑顔),ga,2
Egao (笑顔),sashidasu,1
Egao (笑顔),migite,1
Egao (笑顔),tsutawaru,1
Egao (笑顔),nukumori,1
Egao (笑顔),sono,1
Egao (笑顔),subete,1
Egao (笑顔),oboeteru,1
Egao (笑顔),samishii,1
Egao (笑顔),dareka,1
Egao (笑顔),ondo,1
Egao (笑顔),hoshii,1
Egao (笑顔),kodoku,1
Egao (笑顔),to,1
Egao (笑顔),shousoukan,1
Egao (笑顔),wakaranai,1
Egao (笑顔),omoide,1
Egao (笑顔),nani,1
Egao (笑顔),negai,1
Egao (笑顔),oikakete,1
Egao (笑顔),koko,1
Egao (笑顔),made,1
Egao (笑顔),kitandarou,1
Egao (笑顔),ima,1
Egao (笑顔),watashi,1
Egao (笑顔),jouzu,1
Egao (笑顔),ni,1
Egao (笑顔),waraeteru,1
Egao (笑顔),ka,1
Egao (笑顔),namida,1
Egao (笑顔),koboresou,1
Egao (笑顔),demo,1
EGO,you,9
EGO,can,4
EGO,deeply,2
EGO,hold,2
EGO,your,9
EGO,breath,2
EGO,for,7
EGO,loneliness,2
EGO,the,19
EGO,perfect,2
EGO,smile,2
EGO,i,6
EGO,smell,2
EGO,ego,3
EGO,on,3
EGO,way,2
EGO,its,6
EGO,long,2
EGO,since,2
EGO,saw,2
EGO,snow,2
EGO,youve,1
EGO,been,2
EGO,told,2
EGO,before,2
EGO,all,3
EGO,this,1
EGO,things,1
EGO,have,3
EGO,gone,1
EGO,me,3
EGO,so,2
EGO,many,1
EGO,mental,1
EGO,heavy,1
EGO,days,3
EGO,do,1
EGO,right,1
EGO,thing,1
EGO,but,2
EGO,always,1
EGO,wrong,1
EGO,eventually,1
EGO,in,3
EGO,his,1
EGO,arm,1
EGO,dreaming,1
EGO,were,1
EGO,not,3
EGO,same,1
EGO,anymore,1
EGO,give,2
EGO,hand,2
EGO,really,1
EGO,need,1
EGO,help,1
EGO,a,4
EGO,game,2
EGO,what,2
EGO,are,4
EGO,saying,2
EGO,trembling,1
EGO,dark,2
EGO,time,2
EGO,to,4
EGO,find,2
EGO,answer,2
EGO,life,2
EGO,counter,2
EGO,by,2
EGO,storm,2
EGO,waves,2
EGO,of,3
EGO,world,2
EGO,tried,2
EGO,face,2
EGO,that,2
EGO,learn,2
EGO,feel,1
EGO,pain,1
EGO,much,1
EGO,walking,1
EGO,ive,1
EGO,read,1
EGO,at,1
EGO,end,1
EGO,lines,1
​everlasting snow,its,3
​everlasting snow,just,4
​everlasting snow,arrived,1
​everlasting snow,konya,1
​everlasting snow,kiseki,4
​everlasting snow,wa,7
​everlasting snow,sora,1
​everlasting snow,kara,1
​everlasting snow,maiorite,1
​everlasting snow,hitoribocchi,1
​everlasting snow,no,6
​everlasting snow,kata,1
​everlasting snow,de,4
​everlasting snow,hane,1
​everlasting snow,wo,12
​everlasting snow,yasumete,1
​everlasting snow,kou,1
​everlasting snow,tsubuyaitabetter,1
​everlasting snow,not,4
​everlasting snow,cry,1
​everlasting snow,dare,3
​everlasting snow,mo,6
​everlasting snow,ga,7
​everlasting snow,minna,2
​everlasting snow,ashibaya,1
​everlasting snow,ni,6
​everlasting snow,sugisatteku,1
​everlasting snow,shiroi,1
​everlasting snow,toiki,1
​everlasting snow,goshi,1
​everlasting snow,mita,1
​everlasting snow,machi,4
​everlasting snow,dokoka,1
​everlasting snow,itoshiku,3
​everlasting snow,mieta,1
​everlasting snow,yagate,1
​everlasting snow,taisetsu,1
​everlasting snow,na,1
​everlasting snow,dareka,3
​everlasting snow,kizutsuketa,1
​everlasting snow,koto,3
​everlasting snow,itoshii,1
​everlasting snow,soba,2
​everlasting snow,nai,1
​everlasting snow,kodoku,1
​everlasting snow,ya,1
​everlasting snow,kanashii,1
​everlasting snow,omoide,1
​everlasting snow,yasashiku,2
​everlasting snow,tsutsumikondeku,1
​everlasting snow,everlasting,5
​everlasting snow,snow,4
​everlasting snow,fuyu,2
​everlasting snow,kotoshi,1
​everlasting snow,shiroku,2
​everlasting snow,somete,2
​everlasting snow,inori,2
​everlasting snow,to,3
​everlasting snow,iu,2
​everlasting snow,kyandoru,2
​everlasting snow,mune,2
​everlasting snow,chiisana,3
​everlasting snow,akari,2
​everlasting snow,tomosu,2
​everlasting snow,bright,1
​everlasting snow,kisetsu,1
​everlasting snow,omou,1
​everlasting snow,hodo,1
​everlasting snow,irozuiteku,1
​everlasting snow,kane,1
​everlasting snow,hibiite,1
​everlasting snow,omoi,1
​everlasting snow,nosetabetter,1
​everlasting snow,pout,1
​everlasting snow,hashaida,1
​everlasting snow,yume,1
​everlasting snow,ashiato,1
​everlasting snow,nokoshiteku,1
​everlasting snow,akai,1
​everlasting snow,ribon,1
​everlasting snow,soeta,1
​everlasting snow,sore,1
​everlasting snow,kitto,1
​everlasting snow,negai,1
​everlasting snow,katachi,1
​everlasting snow,soshite,1
​everlasting snow,kawaranai,1
​everlasting snow,tsukihi,1
​everlasting snow,sugisatta,1
​everlasting snow,egaita,1
​everlasting snow,nanika,1
​everlasting snow,tsumazuite,1
​everlasting snow,naita,1
​everlasting snow,kinou,1
​everlasting snow,omoete,1
​everlasting snow,tsutsumi,1
​everlasting snow,konde,1
​everlasting snow,yuku,1
​everlasting snow,the,1
​everlasting snow,now,1
​everlasting snow,yozora,1
​everlasting snow,miage,1
​everlasting snow,kizutsuke,1
​everlasting snow,atta,1
​everlasting snow,toki,1
​everlasting snow,tomete,1
​everlasting snow,hitori,1
​everlasting snow,janai,1
​everlasting snow,yo,1
​everlasting snow,tte,1
​everlasting snow,okosu,1
​everlasting snow,arifureta,1
​everlasting snow,keshiki,1
​everlasting snow,keshite,1
​everlasting snow,yuki,1
​everlasting snow,furu,1
​everlasting snow,sekai,2
​everlasting snow,shiawase,1
​everlasting snow,are,1
​everlasting snow,negau,1
​everlasting snow,youni,1
​everlasting snow,koibito,1
​everlasting snow,utau,1
​everlasting snow,yoru,1
​everlasting snow,let,1
​everlasting snow,it,2
​everlasting snow,happy,2
​everlasting snow,holiday,2
​everlasting snow,kyou,1
​everlasting snow,arrived今夜,1
​everlasting snow,奇跡は,1
​everlasting snow,空から舞い降りてひとりぼっちの肩で羽を休めて,1
​everlasting snow,こう呟いたbetter,1
​everlasting snow,cry誰もがみんな,1
​everlasting snow,足早に過ぎ去ってく白い吐息越し見た街は,1
​everlasting snow,どこか愛しく見えたやがて,1
​everlasting snow,大切な誰かを傷付けた事愛しい誰かが側にいない事の孤独や,1
​everlasting snow,悲しい思い出優しく包み込んでゆくeverlasting,1
​everlasting snow,snow冬の奇跡,2
​everlasting snow,今年も街を白く染めて祈りというキャンドル,1
​everlasting snow,誰もが胸に小さな灯りをともすits,1
​everlasting snow,brightみんな,1
​everlasting snow,季節を愛しく思うほど色づいてく街に,1
​everlasting snow,鐘は響いて,1
​everlasting snow,思いをのせたbetter,1
​everlasting snow,poutはしゃいだ夢は,1
​everlasting snow,足跡を残してく赤いリボンをそえた,1
​everlasting snow,それはきっと,1
​everlasting snow,願いの形そして,1
​everlasting snow,変わらない月日が過ぎ去った事描いた何かに躓いて泣いた昨日も,1
​everlasting snow,愛しく思えて優しく包み込んでゆくthe,1
​everlasting snow,now夜空見上げ,1
​everlasting snow,傷つけあった時を止めて一人じゃないよって,1
​everlasting snow,誰かがそばで,1
​everlasting snow,小さな奇跡をおこすありふれた景色消して,1
​everlasting snow,雪は降る世界が幸せであれと願う様に恋人は歌う,1
​everlasting snow,夜の街でlet,1
​everlasting snow,世界を今日も白く染めて祈りというキャンドル,1
​everlasting snow,誰もが胸に小さな灯りをともす,1
Falling Alone,fukaku,2
Falling Alone,ochite,1
Falling Alone,yuku,4
Falling Alone,hitotsu,1
Falling Alone,futatsu,1
Falling Alone,kiete,1
Falling Alone,mou,2
Falling Alone,koko,1
Falling Alone,ni,2
Falling Alone,wa,4
Falling Alone,modorenai,1
Falling Alone,namida,1
Falling Alone,ga,4
Falling Alone,hoho,1
Falling Alone,wo,1
Falling Alone,tsutau,1
Falling Alone,seba,1
Falling Alone,matta,1
Falling Alone,sekai,1
Falling Alone,nijinde,1
Falling Alone,mieta,1
Falling Alone,keshiki,1
Falling Alone,aoku,1
Falling Alone,mieru,1
Falling Alone,kareochita,2
Falling Alone,itsuwari,3
Falling Alone,no,3
Falling Alone,dreaming,3
Falling Alone,im,4
Falling Alone,falling,3
Falling Alone,alone,3
Falling Alone,kizutsuita,2
Falling Alone,kono,3
Falling Alone,hane,2
Falling Alone,anata,2
Falling Alone,nuiawaseta,2
Falling Alone,nigirishimetate,1
Falling Alone,hanasanaide,2
Falling Alone,karamase,2
Falling Alone,tsuyoku,2
Falling Alone,mata,3
Falling Alone,ikite,2
Falling Alone,kimi,2
Falling Alone,to,3
Falling Alone,youre,2
Falling Alone,inside,2
Falling Alone,my,1
Falling Alone,nights,1
Falling Alone,still,1
Falling Alone,feel,1
Falling Alone,lost,1
Falling Alone,your,1
Falling Alone,eyes,1
Falling Alone,try,1
Falling Alone,hold,1
Falling Alone,on,1
Falling Alone,tight,1
Falling Alone,but,1
Falling Alone,long,1
Falling Alone,gone,1
Falling Alone,lie,1
Falling Alone,in,1
Falling Alone,bed,1
Falling Alone,and,1
Falling Alone,dream,1
Falling Alone,of,1
Falling Alone,sleep,1
Falling Alone,cause,1
Falling Alone,nothings,1
Falling Alone,right,1
Falling Alone,with,1
Falling Alone,me,1
Falling Alone,under,1
Falling Alone,sheets,1
Falling Alone,wondering,1
Falling Alone,will,1
Falling Alone,this,1
Falling Alone,be,1
Falling Alone,the,1
Falling Alone,end,1
Falling Alone,nigirishimeta,1
Falling Alone,te,2
Falling Alone,hagareochita,1
Falling Alone,kizutsuku,1
Falling Alone,koto,1
Falling Alone,sae,1
Falling Alone,ima,1
Falling Alone,nareta,1
Falling Alone,boku,1
Falling Alone,nobashita,1
Falling Alone,karamasete,1
Falling Alone,hageshiku,1
Falling Alone,soshite,1
Falling Alone,fumidaseru,1
Falling Alone,yo,1
Falling Alone,kitto,1
​for Lonely,daisuki,3
​for Lonely,na,5
​for Lonely,hito,5
​for Lonely,kimi,5
​for Lonely,wa,5
​for Lonely,dou,2
​for Lonely,omou,2
​for Lonely,sasai,1
​for Lonely,koto,5
​for Lonely,de,4
​for Lonely,butsukariau,1
​for Lonely,bokura,1
​for Lonely,wo,1
​for Lonely,boku,4
​for Lonely,no,9
​for Lonely,ijippari,1
​for Lonely,mo,3
​for Lonely,tsuyogari,1
​for Lonely,zenbu,1
​for Lonely,aenai,1
​for Lonely,sei,1
​for Lonely,ni,12
​for Lonely,shite,1
​for Lonely,shimaou,1
​for Lonely,shitteiru,1
​for Lonely,ka,2
​for Lonely,kyou,1
​for Lonely,e,1
​for Lonely,omoi,2
​for Lonely,yureteru,1
​for Lonely,chotto,1
​for Lonely,toboketa,1
​for Lonely,kawaii,1
​for Lonely,ima,2
​for Lonely,aitakute,1
​for Lonely,naiteru,1
​for Lonely,furerarenai,1
​for Lonely,fureaenai,1
​for Lonely,kanari,1
​for Lonely,maitteru,1
​for Lonely,fuan,1
​for Lonely,nanda,1
​for Lonely,yo,2
​for Lonely,baby,2
​for Lonely,kuchi,1
​for Lonely,dekinai,1
​for Lonely,kedo,1
​for Lonely,dakishimeta,2
​for Lonely,nara,2
​for Lonely,tada,2
​for Lonely,sore,1
​for Lonely,dake,1
​for Lonely,sundeshimau,2
​for Lonely,nano,3
​for Lonely,for,3
​for Lonely,ronriidaisuki,1
​for Lonely,nande,1
​for Lonely,sou,1
​for Lonely,jibun,1
​for Lonely,bakari,1
​for Lonely,ga,3
​for Lonely,suki,2
​for Lonely,nanjanai,1
​for Lonely,tte,2
​for Lonely,odoroita,1
​for Lonely,sono,1
​for Lonely,kotoba,1
​for Lonely,nai,2
​for Lonely,darou,1
​for Lonely,denwa,1
​for Lonely,goshi,1
​for Lonely,totsuzen,1
​for Lonely,nakidasu,1
​for Lonely,dogimagi,1
​for Lonely,shiteiru,1
​for Lonely,shiro,1
​for Lonely,konna,1
​for Lonely,hoka,1
​for Lonely,nanika,1
​for Lonely,ja,1
​for Lonely,mitasesou,1
​for Lonely,kara,1
​for Lonely,komatteiru,1
​for Lonely,noni,1
​for Lonely,ronriifor,3
​for Lonely,ronriitaihan,1
​for Lonely,kudaranai,1
​for Lonely,surechigai,1
​for Lonely,au,1
​for Lonely,yue,1
​for Lonely,usa,1
​for Lonely,soredake,1
​for Lonely,ronriilonely,1
​for Lonely,girl,3
​for Lonely,lonely,2
Hanabiratachi no March (花びらたちのマーチ),are,4
Hanabiratachi no March (花びらたちのマーチ),wa,5
Hanabiratachi no March (花びらたちのマーチ),ninenme,1
Hanabiratachi no March (花びらたちのマーチ),no,11
